stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
"de:08215:12635:0:1","Bruchsal Asamstraße","49.1330651505625","8.5997518791301","0246","","","Parent12635"
"de:08215:12635:0:2","Bruchsal Asamstraße","49.1331650716572","8.59979679489431","0246","","","Parent12635"
"de:08215:12637:0:1","Bruchsal Zaisental","49.1300615459971","8.60509685507135","0246","","","Parent12637"
"de:08215:12637:0:2","Bruchsal Zaisental","49.1300203994656","8.60488125940313","0246","","","Parent12637"
"de:08215:12638:0:1","Bruchsal Schwimmbad","49.1330592728448","8.58829835925598","0246","","",""
"de:08215:12640:0:1","Bruchsal Speyerer Straße","49.1316074552229","8.58360915347222","0246","","","Parent12640"
"de:08215:12640:0:2","Bruchsal Speyerer Straße","49.1318366924109","8.5830971137602","0246","","","Parent12640"
"de:08215:12641:0:1","Bruchsal Schwetzinger Str.","49.1277749226805","8.58584595852999","0246","","","Parent12641"
"de:08215:12641:0:2","Bruchsal Schwetzinger Str.","49.1281981616845","8.58580104276578","0246","","","Parent12641"
"de:08215:12643:0:1","Bruchsal Auweg","49.12191386675","8.61252592247206","0246","","","Parent12643"
"de:08215:12643:0:2","Bruchsal Auweg","49.1220490844725","8.61226541103962","0246","","","Parent12643"
"de:08215:12645:0:1","Bruchsal Lortzingstraße","49.1280041775895","8.60609398503686","0246","","","Parent12645"
"de:08215:12645:0:2","Bruchsal Lortzingstraße","49.1276162071225","8.60600415350844","0246","","","Parent12645"
"de:08215:12647:0:1","Helmsheim Dossentalstraße","49.0846032151536","8.63925080217833","0246","","","Parent12647"
"de:08215:12647:0:2","Helmsheim Dossentalstraße","49.0847032338936","8.63864893093789","0246","","","Parent12647"
"de:08215:12648:0:1","Obergrombach Untere Au","49.078189828331","8.57618906922436","0246","","","Parent12648"
"de:08215:12648:0:2","Obergrombach Untere Au","49.0782957441966","8.57613517030731","0246","","","Parent12648"
"de:08215:12649:0:1","Büchenau Im Grün","49.1043147800529","8.53036600657505","0246","","","Parent12649"
"de:08215:12649:0:2","Büchenau Im Grün","49.1041677516988","8.52987193316871","0246","","","Parent12649"
"de:08215:12650:0:1","Bruchsal Dittmannswiesen","49.1185627010588","8.56611895488798","0246","","","Parent12650"
"de:08215:12650:0:2","Bruchsal Dittmannswiesen","49.1186038570985","8.56593030867829","0246","","","Parent12650"
"de:08215:12651:0:1","Bruchsal Beethovenstraße","49.1283509971037","8.60401887673026","0246","","","Parent12651"
"de:08215:12651:0:2","Bruchsal Beethovenstraße","49.1280394474814","8.60403684303594","0246","","","Parent12651"
"de:08215:12652:0:1","Bruchsal Schwabenbrücke","49.1176690186316","8.61728699347855","0246","","","Parent12652"
"de:08215:12652:0:2","Bruchsal Schwabenbrücke","49.1176219822683","8.61719716195013","0246","","","Parent12652"
"de:08215:12653:0:1","Bruchsal Durlacher Straße","49.1203911721629","8.59354452051597","0246","","","Parent12653"
"de:08215:12653:0:2","Bruchsal Durlacher Straße","49.120491118801","8.59352655421028","0246","","","Parent12653"
"de:08215:12654:0:1","Bruchsal Eggerten","49.1167694404531","8.59914102473681","0246","","","Parent12654"
"de:08215:12654:0:2","Bruchsal Eggerten","49.1167988386906","8.59897932798565","0246","","","Parent12654"
"de:08215:12655:0:1","Bruchsal Industriestraße","49.1236599107217","8.57459006801841","0246","","","Parent12655"
"de:08215:12655:0:2","Bruchsal Industriestraße","49.1236011223625","8.57403311254218","0246","","","Parent12655"
"de:08215:12656:0:1","Bruchsal Augartenstraße","49.1224841302957","8.60830384063611","0246","","","Parent12656"
"de:08215:12656:0:2","Bruchsal Augartenstraße","49.1226134675071","8.60817807649631","0246","","","Parent12656"
"de:08215:12657:0:1","Bruchsal Habichtweg","49.1231660863382","8.61230134365099","0246","","","Parent12657"
"de:08215:12657:0:2","Bruchsal Habichtweg","49.123036750568","8.61239117517942","0246","","","Parent12657"
"de:08215:12658:0:1","Bruchsal Altenzentrum","49.124982630379","8.60357870224098","0246","","","Parent12658"
"de:08215:12658:0:2","Bruchsal Altenzentrum","49.1251354757097","8.60312056144601","0246","","","Parent12658"
"de:08215:12659:0:1","Bruchsal Krankenhaus","49.1331768270668","8.60382124736773","0246","","","Parent12659"
"de:08215:12659:0:2","Bruchsal Krankenhaus","49.1332414817701","8.60422548924564","0246","","","Parent12659"
"de:08215:12660:0:1","Heidelsheim Malzfabrik","49.1034796532113","8.64090370230134","0246","","","Parent12660"
"de:08215:12660:0:2","Heidelsheim Malzfabrik","49.1033032161649","8.64084980338429","0246","","","Parent12660"
"de:08215:12661:0:1","Heidelsheim Schwimmbad","49.1058732538248","8.6403647131308","0246","","","Parent12661"
"de:08215:12661:0:2","Heidelsheim Schwimmbad","49.1055027531744","8.64020301637963","0246","","","Parent12661"
"de:08215:12662:0:1","Helmsheim Schlossbergring","49.0842737402326","8.63291767942441","0246","","","Parent12662"
"de:08215:12662:0:2","Helmsheim Schlossbergring","49.0843737596361","8.63319615716252","0246","","","Parent12662"
"de:08215:12663:0:1","Untergrombach Mitte","49.0858093100556","8.55557273345095","0246","","","Parent12663"
"de:08215:12663:0:2","Untergrombach Mitte","49.0861623078999","8.55442288988712","0246","","","Parent12663"
"de:08215:12665:0:1","Untergrombach Wendelinusstr.","49.0920099403753","8.54596974306238","0246","","","Parent12665"
"de:08215:12665:0:2","Untergrombach Wendelinusstr.","49.0921805350072","8.54551160226741","0246","","","Parent12665"
"de:08215:12666:0:1","Untergrombach Bahnhof West","49.0883684875726","8.54718246869611","0246","","","Parent12666"
"de:08215:12666:0:2","Untergrombach Bahnhof West","49.0883920196274","8.547074670862","0246","","","Parent12666"
"de:08215:12667:0:1","Bruchsal Südstadt","49.1195092813321","8.56873305236513","0246","","",""
"de:08215:12668:0:1","Heidelsheim Pfälzer Str.","49.099856686722","8.64376932805808","0246","","","Parent12668"
"de:08215:12668:0:2","Heidelsheim Pfälzer Str.","49.0996625917676","8.64365254707113","0246","","","Parent12668"
"de:08215:1301:1:1","Etzenrot","48.9140969923989","8.45765636746829","0240","","","Parent1301"
"de:08215:1301:2:3","Etzenrot Bahnhof","48.9144925344852","8.45816840718031","0240","","","Parent1301"
"de:08215:1301:3:2","Etzenrot","48.9137781950054","8.45744077180007","0240","","","Parent1301"
"de:08215:1302:0:1","Fischweier","48.8882382784937","8.45131426156152","0250","","","Parent1302"
"de:08215:1303:1:1","Marxzell","48.8636426741703","8.44740659007506","0250","","","Parent1303"
"de:08215:1303:2:11","Marxzell Bahnhof","48.863264458555","8.44758625313191","0250","","","Parent1303"
"de:08215:1303:2:12","Marxzell Bahnhof","48.8636013069766","8.44763116889612","0250","","","Parent1303"
"de:08215:1303:3:2","Marxzell","48.8633117356632","8.44728082593527","0250","","","Parent1303"
"de:08215:1304:1:1","Frauenalb - Schielberg","48.8374385752965","8.44048956238638","0250","","","Parent1304"
"de:08215:1304:1:2","Frauenalb - Schielberg","48.8375745669885","8.44036379824658","0250","","","Parent1304"
"de:08215:13501:1:1","Neuenbürg Raiffeisenbank","49.1543731725555","8.72190479148167","0256","","",""
"de:08215:13502:1:1","Oberöwisheim Friedhof","49.1472401777266","8.6901223967251","0256","","","Parent13502"
"de:08215:13502:1:2","Oberöwisheim Friedhof","49.1471109047546","8.68995171682109","0256","","","Parent13502"
"de:08215:13502:2:3","Oberöwisheim Friedhof","49.1465115438414","8.69153275172136","0256","","","Parent13502"
"de:08215:13502:2:4","Oberöwisheim Friedhof","49.1466114378304","8.69154173487421","0256","","","Parent13502"
"de:08215:13601:1:1","Oberacker Rathaus","49.1068906461444","8.71197840759077","0256","","","Parent13601"
"de:08215:13601:1:2","Oberacker Rathaus","49.1067377445844","8.71193349182656","0256","","","Parent13601"
"de:08215:13701:0:1","Bahnbrücken Rathaus","49.118239330987","8.78589178917841","0256","","","Parent13701"
"de:08215:13701:0:2","Bahnbrücken Rathaus","49.1184451121857","8.78573907558009","0256","","","Parent13701"
"de:08215:13722:0:1","Bahnbrücken Gochsheimer Str.","49.1159168839843","8.77836390709644","0256","","","Parent13722"
"de:08215:13722:0:2","Bahnbrücken Gochsheimer Str.","49.1169458296171","8.77932510445059","0256","","","Parent13722"
"de:08215:13723:0:1","Bahnbrücken Kindergarten","49.1185274244261","8.78207394922037","0256","","","Parent13723"
