service_id,date,exception_type
"T0+ss#4","20200304","2"
"T0+ss#4","20200305","2"
"T0+ss#4","20200306","2"
"T0+ss#4","20200309","2"
"T0+ss#4","20200310","2"
"T0+ss#4","20200311","2"
"T0+ss#4","20200312","2"
"T0+ss#4","20200313","2"
"T0+ss#4","20200316","2"
"T0+ss#4","20200317","2"
"T0+ss#4","20200318","2"
"T0+ss#4","20200319","2"
"T0+ss#4","20200320","2"
"T0+ss#4","20200323","2"
"T0+ss#4","20200324","2"
"T0+ss#4","20200325","2"
"T0+ss#4","20200326","2"
"T0+ss#4","20200327","2"
"T0+ss#4","20200330","2"
"T0+ss#4","20200331","2"
"T0+ss#4","20200401","2"
"T0+ss#4","20200402","2"
"T0+ss#4","20200403","2"
"T0+ss#4","20200406","2"
"T0+ss#4","20200407","2"
"T0+ss#4","20200408","2"
"T0+ss#4","20200409","2"
"T0+ss#4","20200410","2"
"T0+ss#4","20200413","2"
"T0+ss#4","20200414","2"
"T0+ss#4","20200415","2"
"T0+ss#4","20200416","2"
"T0+ss#4","20200417","2"
"T0+ss#4","20200420","2"
"T0+ss#4","20200421","2"
"T0+ss#4","20200422","2"
"T0+ss#4","20200423","2"
"T0+ss#4","20200424","2"
"T0+ss#4","20200427","2"
"T0+ss#4","20200428","2"
"T0+ss#4","20200429","2"
"T0+ss#4","20200430","2"
"T0+ss#4","20200501","2"
"T0+ss#4","20200504","2"
"T0+ss#4","20200505","2"
"T0+ss#4","20200506","2"
"T0+ss#4","20200507","2"
"T0+ss#4","20200508","2"
"T0+ss#4","20200511","2"
"T0+ss#4","20200512","2"
"T0+ss#4","20200513","2"
"T0+ss#4","20200514","2"
"T0+ss#4","20200515","2"
"T0+ss#4","20200518","2"
"T0+ss#4","20200519","2"
"T0+ss#4","20200520","2"
"T0+ss#4","20200521","2"
"T0+ss#4","20200522","2"
"T0+ss#4","20200525","2"
"T0+ss#4","20200526","2"
"T0+ss#4","20200527","2"
"T0+ss#4","20200528","2"
"T0+ss#4","20200529","2"
"T0+ss#4","20200601","2"
"T0+ss#4","20200602","2"
"T0+ss#4","20200603","2"
"T0+ss#4","20200604","2"
"T0+ss#4","20200605","2"
"T0+ss#4","20200608","2"
"T0+ss#4","20200609","2"
"T0+ss#4","20200610","2"
"T0+ss#4","20200611","2"
"T0+ss#4","20200612","2"
"T0+ss#5","20191223","2"
"T0+ss#5","20191224","2"
"T0+ss#5","20191225","2"
"T0+ss#5","20191226","2"
"T0+ss#5","20191227","2"
"T0+ss#5","20191230","2"
"T0+ss#5","20191231","2"
"T0+ss#5","20200101","2"
"T0+ss#5","20200102","2"
"T0+ss#5","20200103","2"
"T0+ss#5","20200106","2"
"T0+ss#5","20200224","2"
"T0+ss#5","20200225","2"
"T0+ss#5","20200226","2"
"T0+ss#5","20200227","2"
"T0+ss#5","20200228","2"
"T0+ss#5","20200401","2"
"T0+ss#5","20200402","2"
"T0+ss#5","20200403","2"
"T0+ss#5","20200406","2"
"T0+ss#5","20200407","2"
"T0+ss#5","20200408","2"
"T0+ss#5","20200409","2"
"T0+ss#5","20200410","2"
"T0+ss#5","20200413","2"
"T0+ss#5","20200414","2"
"T0+ss#5","20200415","2"
"T0+ss#5","20200416","2"
"T0+ss#5","20200417","2"
"T0+ss#5","20200420","2"
"T0+ss#5","20200421","2"
"T0+ss#5","20200422","2"
"T0+ss#5","20200423","2"
"T0+ss#5","20200424","2"
"T0+ss#5","20200427","2"
"T0+ss#5","20200428","2"
"T0+ss#5","20200429","2"
"T0+ss#5","20200430","2"
"T0+ss#5","20200501","2"
"T0+ss#5","20200504","2"
"T0+ss#5","20200505","2"
"T0+ss#5","20200506","2"
"T0+ss#5","20200507","2"
"T0+ss#5","20200508","2"
"T0+ss#5","20200511","2"
"T0+ss#5","20200512","2"
"T0+ss#5","20200513","2"
"T0+ss#5","20200514","2"
"T0+ss#5","20200515","2"
"T0+ss#5","20200518","2"
"T0+ss#5","20200519","2"
"T0+ss#5","20200520","2"
"T0+ss#5","20200521","2"
"T0+ss#5","20200522","2"
"T0+ss#5","20200525","2"
"T0+ss#5","20200526","2"
"T0+ss#5","20200527","2"
"T0+ss#5","20200528","2"
"T0+ss#5","20200529","2"
"T0+ss#5","20200601","2"
"T0+ss#5","20200602","2"
"T0+ss#5","20200603","2"
"T0+ss#5","20200604","2"
"T0+ss#5","20200605","2"
"T0+ss#5","20200608","2"
"T0+ss#5","20200609","2"
"T0+ss#5","20200610","2"
"T0+ss#5","20200611","2"
"T0+ss#5","20200612","2"
"T0+ss#6","20200406","2"
"T0+ss#6","20200407","2"
"T0+ss#6","20200408","2"
"T0+ss#6","20200409","2"
"T0+ss#6","20200410","2"
"T0+ss#6","20200413","2"
"T0+ss#6","20200414","2"
"T0+ss#6","20200415","2"
"T0+ss#6","20200416","2"
"T0+ss#6","20200417","2"
"T0+ss#6","20200501","2"
"T0+ss#6","20200521","2"
"T0+ss#6","20200601","2"
"T0+ss#6","20200602","2"
"T0+ss#6","20200603","2"
"T0+ss#6","20200604","2"
"T0+ss#6","20200605","2"
"T0+ss#6","20200608","2"
"T0+ss#6","20200609","2"
"T0+ss#6","20200610","2"
"T0+ss#6","20200611","2"
"T0+ss#6","20200612","2"
"T0+ss#7","20191223","2"
"T0+ss#7","20191224","2"
"T0+ss#7","20191225","2"
"T0+ss#7","20191226","2"
"T0+ss#7","20191227","2"
"T0+ss#7","20191230","2"
"T0+ss#7","20191231","2"
"T0+ss#7","20200101","2"
"T0+ss#7","20200102","2"
"T0+ss#7","20200103","2"
"T0+ss#7","20200106","2"
"T0+ss#7","20200127","2"
"T0+ss#7","20200128","2"
"T0+ss#7","20200129","2"
"T0+ss#7","20200130","2"
"T0+ss#7","20200131","2"
"T0+ss#7","20200203","2"
"T0+ss#7","20200204","2"
"T0+ss#7","20200205","2"
"T0+ss#7","20200206","2"
"T0+ss#7","20200207","2"
"T0+ss#7","20200210","2"
"T0+ss#7","20200211","2"
"T0+ss#7","20200212","2"
"T0+ss#7","20200213","2"
"T0+ss#7","20200214","2"
"T0+ss#7","20200217","2"
"T0+ss#7","20200218","2"
"T0+ss#7","20200219","2"
"T0+ss#7","20200220","2"
"T0+ss#7","20200221","2"
"T0+ss#7","20200224","2"
"T0+ss#7","20200225","2"
"T0+ss#7","20200226","2"
"T0+ss#7","20200227","2"
"T0+ss#7","20200228","2"
"T0+ss#7","20200302","2"
"T0+ss#7","20200303","2"
"T0+ss#7","20200304","2"
"T0+ss#7","20200305","2"
"T0+ss#7","20200306","2"
"T0+ss#7","20200309","2"
"T0+ss#7","20200310","2"
"T0+ss#7","20200311","2"
"T0+ss#7","20200312","2"
"T0+ss#7","20200313","2"
"T0+ss#7","20200316","2"
"T0+ss#7","20200317","2"
"T0+ss#7","20200318","2"
"T0+ss#7","20200319","2"
"T0+ss#7","20200320","2"
"T0+ss#7","20200323","2"
"T0+ss#7","20200324","2"
"T0+ss#7","20200325","2"
"T0+ss#7","20200326","2"
"T0+ss#7","20200327","2"
"T0+ss#7","20200330","2"
"T0+ss#7","20200331","2"
"T0+ss#7","20200401","2"
"T0+ss#7","20200402","2"
"T0+ss#7","20200403","2"
"T0+ss#7","20200406","2"
"T0+ss#7","20200407","2"
"T0+ss#7","20200408","2"
"T0+ss#7","20200409","2"
"T0+ss#7","20200410","2"
"T0+ss#7","20200413","2"
"T0+ss#7","20200414","2"
"T0+ss#7","20200415","2"
"T0+ss#7","20200416","2"
"T0+ss#7","20200417","2"
"T0+ss#7","20200420","2"
"T0+ss#7","20200421","2"
"T0+ss#7","20200422","2"
"T0+ss#7","20200423","2"
"T0+ss#7","20200424","2"
"T0+ss#7","20200427","2"
"T0+ss#7","20200428","2"
"T0+ss#7","20200429","2"
"T0+ss#7","20200430","2"
"T0+ss#7","20200501","2"
"T0+ss#7","20200504","2"
"T0+ss#7","20200505","2"
"T0+ss#7","20200506","2"
"T0+ss#7","20200507","2"
"T0+ss#7","20200508","2"
"T0+ss#7","20200511","2"
"T0+ss#7","20200512","2"
"T0+ss#7","20200513","2"
"T0+ss#7","20200514","2"
"T0+ss#7","20200515","2"
"T0+ss#7","20200518","2"
"T0+ss#7","20200519","2"
"T0+ss#7","20200520","2"
"T0+ss#7","20200521","2"
"T0+ss#7","20200522","2"
"T0+ss#7","20200525","2"
"T0+ss#7","20200526","2"
"T0+ss#7","20200527","2"
"T0+ss#7","20200528","2"
"T0+ss#7","20200529","2"
"T0+ss#7","20200601","2"
"T0+ss#7","20200602","2"
"T0+ss#7","20200603","2"
"T0+ss#7","20200604","2"
"T0+ss#7","20200605","2"
"T0+ss#7","20200608","2"
"T0+ss#7","20200609","2"
"T0+ss#7","20200610","2"
"T0+ss#7","20200611","2"
"T0+ss#7","20200612","2"
"T0+ss#8","20200224","2"
"T0+ss#8","20200225","2"
"T0+ss#8","20200226","2"
"T0+ss#8","20200227","2"
"T0+ss#8","20200228","2"
"T0+ss#8","20200406","2"
"T0+ss#8","20200407","2"
"T0+ss#8","20200408","2"
"T0+ss#8","20200409","2"
"T0+ss#8","20200410","2"
"T0+ss#8","20200413","2"
"T0+ss#8","20200414","2"
"T0+ss#8","20200415","2"
"T0+ss#8","20200416","2"
"T0+ss#8","20200417","2"
"T0+ss#8","20200501","2"
"T0+ss#8","20200521","2"
"T0+ss#8","20200601","2"
"T0+ss#8","20200602","2"
"T0+ss#8","20200603","2"
"T0+ss#8","20200604","2"
"T0+ss#8","20200605","2"
"T0+ss#8","20200608","2"
"T0+ss#8","20200609","2"
"T0+ss#8","20200610","2"
"T0+ss#8","20200611","2"
"T0+ss#8","20200612","2"
"T0+ss#9","20191223","2"
"T0+ss#9","20191224","2"
"T0+ss#9","20191225","2"
"T0+ss#9","20191226","2"
"T0+ss#9","20191227","2"
"T0+ss#9","20191230","2"
"T0+ss#9","20191231","2"
"T0+ss#9","20200101","2"
"T0+ss#9","20200102","2"
"T0+ss#9","20200103","2"
"T0+ss#9","20200106","2"
"T0+ss#9","20200224","2"
"T0+ss#9","20200225","2"
"T0+ss#9","20200226","2"
"T0+ss#9","20200227","2"
"T0+ss#9","20200228","2"
"T0+ss#9","20200406","2"
"T0+ss#9","20200407","2"
"T0+ss#9","20200408","2"
"T0+ss#9","20200409","2"
"T0+ss#9","20200410","2"
"T0+ss#9","20200413","2"
"T0+ss#9","20200414","2"
"T0+ss#9","20200415","2"
"T0+ss#9","20200416","2"
"T0+ss#9","20200417","2"
"T0+ss#9","20200501","2"
"T0+ss#9","20200521","2"
"T0+ss#9","20200601","2"
"T0+ss#9","20200602","2"
"T0+ss#9","20200603","2"
"T0+ss#9","20200604","2"
"T0+ss#9","20200605","2"
"T0+ss#9","20200608","2"
"T0+ss#9","20200609","2"
"T0+ss#9","20200610","2"
"T0+ss#9","20200611","2"
"T0+ss#9","20200612","2"
"T0+ssm","20191223","2"
"T0+ssm","20191224","2"
"T0+ssm","20191225","2"
"T0+ssm","20191230","2"
"T0+ssm","20191231","2"
"T0+ssm","20200101","2"
"T0+ssm","20200106","2"
"T0+ssm","20200224","2"
"T0+ssm","20200225","2"
"T0+ssm","20200226","2"
"T0+ssm","20200406","2"
"T0+ssm","20200407","2"
"T0+ssm","20200408","2"
"T0+ssm","20200413","2"
"T0+ssm","20200414","2"
"T0+ssm","20200415","2"
"T0+ssm","20200601","2"
"T0+ssm","20200602","2"
"T0+ssm","20200603","2"
"T0+ssm","20200608","2"
"T0+ssm","20200609","2"
"T0+ssm","20200610","2"
"T0+sso","20191223","1"
"T0+sso","20191226","2"
"T0+sso","20191230","1"
"T0+sso","20200224","1"
"T0+sso","20200225","1"
"T0+sso","20200226","1"
"T0+sso","20200406","1"
"T0+sso","20200407","1"
"T0+sso","20200408","1"
"T0+sso","20200410","2"
"T0+sso","20200414","1"
"T0+sso","20200415","1"
"T0+sso","20200501","2"
"T0+sso","20200521","2"
"T0+sso","20200602","1"
"T0+sso","20200603","1"
"T0+sso","20200608","1"
"T0+sso","20200609","1"
"T0+sso","20200610","1"
"T0+sso","20200611","2"
"T0+ssWi","20191223","2"
"T0+ssWi","20191224","2"
"T0+ssWi","20191225","2"
"T0+ssWi","20191226","2"
"T0+ssWi","20191227","2"
"T0+ssWi","20191230","2"
"T0+ssWi","20191231","2"
"T0+ssWi","20200101","2"
"T0+ssWi","20200102","2"
"T0+ssWi","20200103","2"
"T0+ssWi","20200106","2"
"T0+ssWi","20200113","2"
"T0+ssWi","20200114","2"
"T0+ssWi","20200115","2"
"T0+ssWi","20200116","2"
"T0+ssWi","20200117","2"
"T0+ssWi","20200120","2"
"T0+ssWi","20200121","2"
"T0+ssWi","20200122","2"
"T0+ssWi","20200123","2"
"T0+ssWi","20200124","2"
"T0+ssWi","20200127","2"
"T0+ssWi","20200128","2"
"T0+ssWi","20200129","2"
"T0+ssWi","20200130","2"
"T0+ssWi","20200131","2"
"T0+ssWi","20200203","2"
"T0+ssWi","20200204","2"
"T0+ssWi","20200205","2"
"T0+ssWi","20200206","2"
"T0+ssWi","20200207","2"
"T0+ssWi","20200210","2"
"T0+ssWi","20200211","2"
"T0+ssWi","20200212","2"
"T0+ssWi","20200213","2"
"T0+ssWi","20200214","2"
"T0+ssWi","20200217","2"
"T0+ssWi","20200218","2"
"T0+ssWi","20200219","2"
"T0+ssWi","20200220","2"
"T0+ssWi","20200221","2"
"T0+ssWi","20200224","2"
"T0+ssWi","20200225","2"
"T0+ssWi","20200226","2"
"T0+ssWi","20200227","2"
"T0+ssWi","20200228","2"
"T0+ssWi","20200302","2"
"T0+ssWi","20200303","2"
"T0+ssWi","20200304","2"
"T0+ssWi","20200305","2"
"T0+ssWi","20200306","2"
"T0+ssWi","20200309","2"
"T0+ssWi","20200310","2"
"T0+ssWi","20200311","2"
"T0+ssWi","20200312","2"
"T0+ssWi","20200313","2"
"T0+ssWi","20200316","2"
"T0+ssWi","20200317","2"
"T0+ssWi","20200318","2"
"T0+ssWi","20200319","2"
"T0+ssWi","20200320","2"
"T0+ssWi","20200323","2"
"T0+ssWi","20200324","2"
"T0+ssWi","20200325","2"
"T0+ssWi","20200326","2"
"T0+ssWi","20200327","2"
"T0+ssWi","20200330","2"
"T0+ssWi","20200331","2"
"T0+ssWi","20200401","2"
"T0+ssWi","20200402","2"
"T0+ssWi","20200403","2"
"T0+ssWi","20200406","2"
"T0+ssWi","20200407","2"
"T0+ssWi","20200408","2"
"T0+ssWi","20200409","2"
"T0+ssWi","20200410","2"
"T0+ssWi","20200413","2"
"T0+ssWi","20200414","2"
"T0+ssWi","20200415","2"
"T0+ssWi","20200416","2"
"T0+ssWi","20200417","2"
"T0+ssWi","20200420","2"
"T0+ssWi","20200421","2"
"T0+ssWi","20200422","2"
"T0+ssWi","20200423","2"
"T0+ssWi","20200424","2"
"T0+ssWi","20200427","2"
"T0+ssWi","20200428","2"
"T0+ssWi","20200429","2"
"T0+ssWi","20200430","2"
"T0+ssWi","20200501","2"
"T0+ssWi","20200504","2"
"T0+ssWi","20200505","2"
"T0+ssWi","20200506","2"
"T0+ssWi","20200507","2"
"T0+ssWi","20200508","2"
"T0+ssWi","20200511","2"
"T0+ssWi","20200512","2"
"T0+ssWi","20200513","2"
"T0+ssWi","20200514","2"
"T0+ssWi","20200515","2"
"T0+ssWi","20200518","2"
"T0+ssWi","20200519","2"
"T0+ssWi","20200520","2"
"T0+ssWi","20200521","2"
"T0+ssWi","20200522","2"
"T0+ssWi","20200525","2"
"T0+ssWi","20200526","2"
"T0+ssWi","20200527","2"
"T0+ssWi","20200528","2"
"T0+ssWi","20200529","2"
"T0+ssWi","20200601","2"
"T0+ssWi","20200602","2"
"T0+ssWi","20200603","2"
"T0+ssWi","20200604","2"
"T0+ssWi","20200605","2"
"T0+ssWi","20200608","2"
"T0+ssWi","20200609","2"
"T0+ssWi","20200610","2"
"T0+ssWi","20200611","2"
"T0+ssWi","20200612","2"
"T0+ssWi#1","20200224","2"
"T0+ssWi#1","20200225","2"
"T0+ssWi#1","20200226","2"
"T0+ssWi#1","20200227","2"
"T0+ssWi#1","20200228","2"
"T0+ssWi#1","20200401","2"
"T0+ssWi#1","20200402","2"
"T0+ssWi#1","20200403","2"
"T0+ssWi#1","20200406","2"
"T0+ssWi#1","20200407","2"
"T0+ssWi#1","20200408","2"
"T0+ssWi#1","20200409","2"
"T0+ssWi#1","20200410","2"
"T0+ssWi#1","20200413","2"
"T0+ssWi#1","20200414","2"
"T0+ssWi#1","20200415","2"
"T0+ssWi#1","20200416","2"
"T0+ssWi#1","20200417","2"
"T0+ssWi#1","20200420","2"
"T0+ssWi#1","20200421","2"
"T0+ssWi#1","20200422","2"
"T0+ssWi#1","20200423","2"
"T0+ssWi#1","20200424","2"
"T0+ssWi#1","20200427","2"
"T0+ssWi#1","20200428","2"
"T0+ssWi#1","20200429","2"
"T0+ssWi#1","20200430","2"
"T0+ssWi#1","20200501","2"
"T0+ssWi#1","20200504","2"
"T0+ssWi#1","20200505","2"
"T0+ssWi#1","20200506","2"
"T0+ssWi#1","20200507","2"
"T0+ssWi#1","20200508","2"
"T0+ssWi#1","20200511","2"
"T0+ssWi#1","20200512","2"
"T0+ssWi#1","20200513","2"
"T0+ssWi#1","20200514","2"
"T0+ssWi#1","20200515","2"
"T0+ssWi#1","20200518","2"
"T0+ssWi#1","20200519","2"
"T0+ssWi#1","20200520","2"
"T0+ssWi#1","20200521","2"
"T0+ssWi#1","20200522","2"
"T0+ssWi#1","20200525","2"
"T0+ssWi#1","20200526","2"
"T0+ssWi#1","20200527","2"
"T0+ssWi#1","20200528","2"
"T0+ssWi#1","20200529","2"
"T0+ssWi#1","20200601","2"
"T0+ssWi#1","20200602","2"
"T0+ssWi#1","20200603","2"
"T0+ssWi#1","20200604","2"
"T0+ssWi#1","20200605","2"
"T0+ssWi#1","20200608","2"
"T0+ssWi#1","20200609","2"
"T0+ssWi#1","20200610","2"
"T0+ssWi#1","20200611","2"
"T0+ssWi#1","20200612","2"
"T0+st","20191223","2"
"T0+st","20191224","2"
"T0+st","20191225","2"
"T0+st","20191226","2"
"T0+st","20191227","2"
"T0+st","20191230","2"
"T0+st","20191231","2"
"T0+st","20200101","2"
"T0+st","20200102","2"
"T0+st","20200103","2"
"T0+st","20200106","2"
"T0+st","20200113","2"
"T0+st","20200114","2"
"T0+st","20200115","2"
"T0+st","20200116","2"
"T0+st","20200117","2"
"T0+st","20200120","2"
"T0+st","20200121","2"
"T0+st","20200122","2"
"T0+st","20200123","2"
"T0+st","20200124","2"
"T0+st","20200127","2"
"T0+st","20200128","2"
"T0+st","20200129","2"
"T0+st","20200130","2"
"T0+st","20200131","2"
"T0+st","20200203","2"
"T0+st","20200204","2"
"T0+st","20200205","2"
"T0+st","20200206","2"
"T0+st","20200207","2"
"T0+st","20200210","2"
"T0+st","20200211","2"
"T0+st","20200212","2"
"T0+st","20200213","2"
"T0+st","20200214","2"
"T0+st","20200217","2"
"T0+st","20200218","2"
"T0+st","20200219","2"
"T0+st","20200220","2"
"T0+st","20200221","2"
"T0+st","20200224","2"
"T0+st","20200225","2"
"T0+st","20200226","2"
"T0+st","20200227","2"
"T0+st","20200228","2"
"T0+st","20200302","2"
"T0+st","20200303","2"
"T0+st","20200304","2"
"T0+st","20200305","2"
"T0+st","20200306","2"
"T0+st","20200309","2"
"T0+st","20200310","2"
"T0+st","20200311","2"
"T0+st","20200312","2"
"T0+st","20200313","2"
"T0+st","20200316","2"
"T0+st","20200317","2"
"T0+st","20200318","2"
"T0+st","20200319","2"
"T0+st","20200320","2"
"T0+st","20200323","2"
"T0+st","20200324","2"
"T0+st","20200325","2"
"T0+st","20200326","2"
"T0+st","20200327","2"
"T0+st","20200330","2"
"T0+st","20200331","2"
"T0+st","20200401","2"
"T0+st","20200402","2"
"T0+st","20200403","2"
"T0+st","20200406","2"
"T0+st","20200407","2"
"T0+st","20200408","2"
"T0+st","20200409","2"
"T0+st","20200410","2"
"T0+st","20200413","2"
"T0+st","20200414","2"
"T0+st","20200415","2"
"T0+st","20200416","2"
"T0+st","20200417","2"
"T0+st","20200420","2"
"T0+st","20200421","2"
"T0+st","20200422","2"
"T0+st","20200423","2"
"T0+st","20200424","2"
"T0+st","20200427","2"
"T0+st","20200428","2"
"T0+st","20200429","2"
"T0+st","20200430","2"
"T0+st","20200501","2"
"T0+st","20200504","2"
"T0+st","20200505","2"
"T0+st","20200506","2"
"T0+st","20200507","2"
"T0+st","20200508","2"
"T0+st","20200511","2"
"T0+st","20200512","2"
"T0+st","20200513","2"
"T0+st","20200514","2"
"T0+st","20200515","2"
"T0+st","20200518","2"
"T0+st","20200519","2"
"T0+st","20200520","2"
"T0+st","20200521","2"
"T0+st","20200522","2"
"T0+st","20200525","2"
"T0+st","20200526","2"
"T0+st","20200527","2"
"T0+st","20200528","2"
"T0+st","20200529","2"
"T0+st","20200601","2"
"T0+st","20200602","2"
"T0+st","20200603","2"
"T0+st","20200604","2"
"T0+st","20200605","2"
"T0+st","20200608","2"
"T0+st","20200609","2"
"T0+st","20200610","2"
"T0+st","20200611","2"
"T0+st","20200612","2"
"T0+st#1","20200224","2"
"T0+st#1","20200225","2"
"T0+st#1","20200226","2"
"T0+st#1","20200227","2"
"T0+st#1","20200228","2"
"T0+st#1","20200406","2"
"T0+st#1","20200407","2"
"T0+st#1","20200408","2"
"T0+st#1","20200409","2"
"T0+st#1","20200410","2"
"T0+st#1","20200413","2"
"T0+st#1","20200414","2"
"T0+st#1","20200415","2"
"T0+st#1","20200416","2"
"T0+st#1","20200417","2"
"T0+st#1","20200501","2"
"T0+st#1","20200521","2"
"T0+st#1","20200601","2"
"T0+st#1","20200602","2"
"T0+st#1","20200603","2"
"T0+st#1","20200604","2"
"T0+st#1","20200605","2"
"T0+st#1","20200608","2"
"T0+st#1","20200609","2"
"T0+st#1","20200610","2"
"T0+st#1","20200611","2"
"T0+st#1","20200612","2"
"T0+te","20191224","2"
"T0+te","20191225","2"
"T0+te","20191226","2"
"T0+te","20191231","2"
"T0+te","20200101","2"
"T0+te","20200106","2"
"T0+te","20200225","2"
"T0+te","20200413","2"
"T0+te","20200521","2"
"T0+te","20200601","2"
"T0+te","20200611","2"
"T0+ti","20191225","2"
"T0+ti","20191226","2"
"T0+ti","20200101","2"
"T0+ti","20200106","2"
"T0+ti","20200410","2"
"T0+ti","20200413","2"
"T0+ti","20200501","2"
"T0+ti","20200521","2"
"T0+ti","20200601","2"
"T0+ti","20200611","2"
"T0+tx","20191224","2"
"T0+tx","20191226","2"
"T0+tx","20191231","2"
"T0+tx","20200106","2"
"T0+tx","20200413","2"
"T0+tx","20200521","2"
"T0+tx","20200601","2"
"T0+tx","20200611","2"
"T0+u8","20191216","2"
"T0+u8","20191217","2"
"T0+u8","20191218","2"
"T0+u8","20191219","2"
"T0+u8","20191220","2"
"T0+u8","20191224","2"
"T0+u8","20191225","2"
"T0+u8","20191226","2"
"T0+u8","20191231","2"
"T0+u8","20200101","2"
"T0+u8","20200106","2"
"T0+u8","20200108","2"
"T0+u8","20200109","2"
"T0+u8","20200110","2"
"T0+u8","20200113","2"
"T0+u8","20200114","2"
"T0+u8","20200115","2"
"T0+u8","20200116","2"
"T0+u8","20200117","2"
"T0+u8","20200120","2"
"T0+u8","20200121","2"
"T0+u8","20200122","2"
"T0+u8","20200123","2"
"T0+u8","20200124","2"
"T0+u8","20200127","2"
"T0+u8","20200128","2"
"T0+u8","20200129","2"
"T0+u8","20200130","2"
"T0+u8","20200131","2"
"T0+u8","20200203","2"
"T0+u8","20200204","2"
"T0+u8","20200205","2"
"T0+u8","20200206","2"
"T0+u8","20200207","2"
"T0+u8","20200210","2"
"T0+u8","20200211","2"
"T0+u8","20200212","2"
"T0+u8","20200213","2"
"T0+u8","20200214","2"
"T0+u8","20200217","2"
"T0+u8","20200218","2"
"T0+u8","20200219","2"
"T0+u8","20200220","2"
"T0+u8","20200221","2"
"T0+u8","20200225","2"
"T0+u8","20200302","2"
"T0+u8","20200303","2"
"T0+u8","20200304","2"
"T0+u8","20200305","2"
"T0+u8","20200306","2"
"T0+u8","20200309","2"
"T0+u8","20200310","2"
"T0+u8","20200311","2"
"T0+u8","20200312","2"
"T0+u8","20200313","2"
"T0+u8","20200316","2"
"T0+u8","20200317","2"
"T0+u8","20200318","2"
"T0+u8","20200319","2"
"T0+u8","20200320","2"
"T0+u8","20200323","2"
"T0+u8","20200324","2"
"T0+u8","20200325","2"
"T0+u8","20200326","2"
"T0+u8","20200327","2"
"T0+u8","20200330","2"
"T0+u8","20200331","2"
"T0+u8","20200401","2"
"T0+u8","20200402","2"
"T0+u8","20200403","2"
"T0+u8","20200410","2"
"T0+u8","20200413","2"
"T0+u8","20200420","2"
"T0+u8","20200421","2"
"T0+u8","20200422","2"
"T0+u8","20200423","2"
"T0+u8","20200424","2"
"T0+u8","20200427","2"
"T0+u8","20200428","2"
"T0+u8","20200429","2"
"T0+u8","20200430","2"
"T0+u8","20200501","2"
"T0+u8","20200504","2"
"T0+u8","20200505","2"
"T0+u8","20200506","2"
"T0+u8","20200507","2"
"T0+u8","20200508","2"
"T0+u8","20200511","2"
"T0+u8","20200512","2"
"T0+u8","20200513","2"
"T0+u8","20200514","2"
"T0+u8","20200515","2"
"T0+u8","20200518","2"
"T0+u8","20200519","2"
"T0+u8","20200520","2"
"T0+u8","20200521","2"
"T0+u8","20200525","2"
"T0+u8","20200526","2"
"T0+u8","20200527","2"
"T0+u8","20200528","2"
"T0+u8","20200529","2"
"T0+u8","20200601","2"
"T0+u8","20200611","2"
"T0+u8#1","20191216","2"
"T0+u8#1","20191217","2"
"T0+u8#1","20191218","2"
"T0+u8#1","20191219","2"
"T0+u8#1","20191220","2"
"T0+u8#1","20191224","2"
"T0+u8#1","20191225","2"
"T0+u8#1","20191226","2"
"T0+u8#1","20191231","2"
"T0+u8#1","20200101","2"
"T0+u8#1","20200106","2"
"T0+u8#1","20200108","2"
"T0+u8#1","20200109","2"
"T0+u8#1","20200110","2"
"T0+u8#1","20200113","2"
"T0+u8#1","20200114","2"
"T0+u8#1","20200115","2"
"T0+u8#1","20200116","2"
"T0+u8#1","20200117","2"
"T0+u8#1","20200120","2"
"T0+u8#1","20200121","2"
"T0+u8#1","20200122","2"
"T0+u8#1","20200123","2"
"T0+u8#1","20200124","2"
"T0+u8#1","20200127","2"
"T0+u8#1","20200128","2"
"T0+u8#1","20200129","2"
"T0+u8#1","20200130","2"
"T0+u8#1","20200131","2"
"T0+u8#1","20200203","2"
"T0+u8#1","20200204","2"
"T0+u8#1","20200205","2"
"T0+u8#1","20200206","2"
"T0+u8#1","20200207","2"
"T0+u8#1","20200210","2"
"T0+u8#1","20200211","2"
"T0+u8#1","20200212","2"
"T0+u8#1","20200213","2"
"T0+u8#1","20200214","2"
"T0+u8#1","20200217","2"
"T0+u8#1","20200218","2"
"T0+u8#1","20200219","2"
"T0+u8#1","20200220","2"
"T0+u8#1","20200221","2"
"T0+u8#1","20200225","2"
"T0+u8#1","20200302","2"
"T0+u8#1","20200303","2"
"T0+u8#1","20200304","2"
"T0+u8#1","20200305","2"
"T0+u8#1","20200306","2"
"T0+u8#1","20200309","2"
"T0+u8#1","20200310","2"
"T0+u8#1","20200311","2"
"T0+u8#1","20200312","2"
"T0+u8#1","20200313","2"
"T0+u8#1","20200316","2"
"T0+u8#1","20200317","2"
"T0+u8#1","20200318","2"
"T0+u8#1","20200319","2"
"T0+u8#1","20200320","2"
"T0+u8#1","20200323","2"
"T0+u8#1","20200324","2"
"T0+u8#1","20200325","2"
"T0+u8#1","20200326","2"
"T0+u8#1","20200327","2"
"T0+u8#1","20200330","2"
"T0+u8#1","20200331","2"
"T0+u8#1","20200401","2"
"T0+u8#1","20200402","2"
"T0+u8#1","20200403","2"
"T0+u8#1","20200410","2"
