route_id,service_id,trip_id,trip_headsign,direction_id,block_id,bikes_allowed
"21-2-E-j20-1","T0#21","286.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","287.T3.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2+wz#1","288.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2+wy","290.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2+wz#1","294.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","294.T3.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2+wz#1","298.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T0#21","299.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2#18","30.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2+wy","300.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","301.T3.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2+wz#1","304.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2+wz#1","308.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","308.T3.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2+wy","310.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T0#21","312.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2+wz#1","314.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","315.T3.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2+wz#1","318.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2+wy","320.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","322.T3.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2+wz#1","324.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T0#21","325.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2+wz#1","328.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","329.T3.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2+wy","330.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2+wz#1","334.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2+r3","335.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","336.T3.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T0#21","338.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2+w6","340.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2+r3","341.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","343.T3.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2#18","347.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","35.T3.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","350.T3.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T0#21","351.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2#18","353.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","357.T3.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2#18","359.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2#18","36.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T0#21","364.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","364.T3.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2#18","365.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2#18","371.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","371.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T0#21","377.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2#18","377.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","378.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","383.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","385.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","389.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T0#21","39.T0.21-2-E-j20-1.4.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T0#21","390.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","392.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","395.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","399.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","401.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T0#21","403.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","406.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","407.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2#18","413.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","413.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T0#21","416.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2#18","419.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2#18","42.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","42.T3.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","420.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","425.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","427.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T0#21","429.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2#18","431.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","434.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","437.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","441.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T0#21","442.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2#18","443.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","448.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","449.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T0#21","455.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2#18","455.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","455.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","461.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","462.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","467.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T0#21","468.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","469.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","473.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","476.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","479.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","48.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T0#21","481.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","483.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","485.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","49.T3.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","490.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","491.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T0#21","494.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2#18","497.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","497.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","503.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","504.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T0#21","507.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2#18","509.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","511.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","515.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","518.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T0#21","52.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T0#21","520.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2#18","521.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","525.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","527.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","532.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T0#21","533.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2#18","533.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","539.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","539.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","54.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2#18","545.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T0#21","546.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","546.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","551.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","553.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","557.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T0#21","559.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","56.T3.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","560.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","563.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","567.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","569.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T0#21","572.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","574.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","575.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","581.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","581.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T0#21","585.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2#18","587.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","588.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","593.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","595.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T0#21","598.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2#18","599.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","6.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2#18","60.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","602.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","605.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","609.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T0#21","611.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2#18","611.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","616.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","617.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","623.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","623.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T0#21","624.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2+wz#1","627.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wy","629.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","63.T3.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","630.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wz#1","633.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wy","635.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T0#21","637.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","637.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wz#1","639.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wy","641.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","644.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wz#1","645.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wy","647.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T0#21","65.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T0#21","650.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2+wz#1","651.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","651.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wy","653.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wz#1","657.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","658.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wy","659.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","66.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T0#21","663.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2+wz#1","663.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wy","665.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","665.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wz#1","669.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wy","671.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","672.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wz#1","675.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T0#21","676.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2+wz#1","679.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","679.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wy","681.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wz#1","685.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","686.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T0#21","689.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2+wz#1","689.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wy","691.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","693.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wz#1","695.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wz#1","699.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","7.T3.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","70.T3.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","700.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wy","701.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T0#21","702.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2+wz#1","705.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","707.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wz#1","709.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wy","711.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","714.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T0#21","715.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2+wz#1","715.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wz#1","719.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2#18","72.T2.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2+wy","721.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","721.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wz#1","725.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T0#21","728.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T3#17","728.T3.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wz#1","729.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wy","731.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wz#1","735.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wz#1","739.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T0#21","741.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2+wy","741.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wz#1","745.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wz#1","749.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wy","751.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T0#21","754.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2+wz#1","755.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wz#1","759.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wy","761.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+r3","764.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+w4","765.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T0#21","767.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2+r3","768.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+w4","769.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T3#17","77.T3.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
"21-2-E-j20-1","T2+wy","771.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wz#1","775.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T2+wz#1","779.T2.21-2-E-j20-1.14.H","2 Siemensallee über Hbf","0","",""
"21-2-E-j20-1","T0#21","78.T0.21-2-E-j20-1.2.R","2 Wolfartsweier ü. Z K M","1","",""
